original_smiles,intervened_smiles,intervention_strategy,original_qed,intervened_qed,original_mol_weight,intervened_mol_weight,original_logp,intervened_logp,original_hbd,intervened_hbd,original_hba,intervened_hba,is_chemically_valid
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,[H]C(O)N=C(c1cccc(Cl)c1)c1ccccc1Cl,amide,0.8476978945833689,0.8525047510049621,320.01193292,279.021769332,3.101300000000001,3.7806000000000015,2,1,3,2,True
CC(C)N1CCC(CC1)N(C(=O)Cc2ccccc2)c3ccc(Cl)cc3,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccccc2)CC1,aromatic_chloro,0.7550844098925956,0.8193001699647214,370.181191164,336.22016351599996,4.788500000000004,4.135100000000003,0,0,2,2,True
CN(C)CCOC(=O)COc1ccc(Cl)cc1,CN(C)CCOC(=O)COc1ccccc1,aromatic_chloro,0.7290918035538654,0.6785651786497772,257.081871052,223.120843404,1.8235999999999999,1.1701999999999997,0,0,4,4,True
CC1=Nc2ccccc2C(=O)N1c3ccccc3Cl,Cc1nc2ccccc2c(=O)n1-c1ccccc1,aromatic_chloro,0.6796412819181323,0.6507660868500093,270.05599065200005,236.094963004,3.347520000000002,2.6941200000000007,0,0,3,3,True
CN1CCN=C(c2ccccc2)c3cc(Cl)ccc13,CN1CCN=C(c2ccccc2)c2ccccc21,aromatic_chloro,0.7726586313728765,0.742929922553076,270.09237616,236.131348512,3.627200000000003,2.9738000000000016,0,0,2,2,True
c1(c(cc2n(ncc2c1)CCN)Cl)Cl,NCCn1ncc2ccc(Cl)cc21,aromatic_chloro,0.8596070514570276,0.7921493250248656,229.01735264799999,195.056325,2.3018,1.6483999999999999,1,1,3,3,True
Nc1nc(NC2CC2)c3ncn([C@@H]4C[C@H](CO)C=C4)c3n1,[H]C1C=C[C@H](n2cnc3c(NC4CC4)nc(N)nc32)C1,hydroxyl,0.7272302824304793,0.819249800370111,286.154209196,256.143644512,1.0922999999999998,1.8739000000000001,3,2,7,6,True
NC1=NC(=O)c2ncn(COCCO)c2N1,[H]COCn1cnc2c(=O)nc(N)[nH]c21,hydroxyl,0.554385971786765,0.6600829548679963,225.086189212,195.075624528,-1.3318000000000003,-0.6943000000000001,3,2,7,6,True
COc1ccccc1OCC(O)COC(N)=O,[H]OCC(O)COc1ccccc1OC,amide,0.7576670999945839,0.7198499687675641,241.09502258,198.089208928,0.5302000000000002,0.4272000000000001,2,2,5,4,True
Nc1ccc(C(O)=O)c(O)c1,[H]c1ccc(N)cc1O,carboxylic_acid,0.5176060263674482,0.4875296866315732,153.042593084,109.052763844,0.6726000000000001,0.9743999999999999,3,2,3,2,True
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,[H]C1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,hydroxyl,0.4489304892314893,0.501035752954433,243.085520516,213.074955832,-2.5629999999999993,-1.9239,4,3,8,7,True
CN(C)N\N=C/1N=CN=C1C(N)=O,[H]C1=NC=N/C1=N/NN(C)C,amide,0.5108675029753476,0.5231646563540158,182.09160894,139.08579528799999,-1.6656999999999993,-0.5212000000000001,2,1,5,4,True
Clc1ccc2NC(=O)CC(=O)N(c3ccccc3)c2c1,O=C1CC(=O)N(c2ccccc2)c2ccccc2N1,aromatic_chloro,0.8174417172451933,0.7931664081243629,286.050905272,252.089877624,3.3469000000000015,2.693500000000001,1,1,2,2,True
Clc1ccc2NC(=O)CC(=O)N(c3ccccc3)c2c1,[H]CC(=O)N(c1ccccc1)c1cccc(Cl)c1,amide,0.8174417172451933,0.7824804155497324,286.050905272,245.060741684,3.3469000000000015,4.024600000000002,1,0,2,1,True
C[C@@H](CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2,[H]CN(CC=O)C[C@H](C)N1CC(=O)NC(=O)C1,amide,0.5400927830602834,0.4553539189015024,268.117154992,227.126991404,-2.708299999999996,-1.5359999999999976,2,1,6,5,True
Cc1ccc(cc1)C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccccc3)CC2)cc1,fluoro_aromatic,0.7939500802874248,0.8117680570274142,355.194757292,337.20417910400005,4.080620000000003,3.9415200000000032,1,1,3,3,True
[O-][N+](=O)c1ccc2NC(=O)CN=C(c3ccccc3)c2c1,[H]CN=C(c1ccccc1)c1cccc([N+](=O)[O-])c1,amide,0.6771088741597446,0.47003171540758537,281.080041212,240.089877624,2.3843000000000005,3.062000000000001,1,0,4,3,True
Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,O=C1CN=C(c2ccccc2)c2ccccc2N1,aromatic_chloro,0.8498120203195162,0.8115758597100254,270.05599065200005,236.094963004,3.129500000000001,2.4761000000000006,1,1,2,2,True
Clc1ccc2NC(=O)CN=C(c3ccccc3)c2c1,[H]CN=C(c1ccccc1)c1cccc(Cl)c1,amide,0.8498120203195162,0.6948720696057081,270.05599065200005,229.065827064,3.129500000000001,3.8072000000000026,1,0,2,1,True
FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,O=C1Nc2ccccc2[C@@](C#CC2CC2)(C(F)(F)F)O1,aromatic_chloro,0.7328090954055055,0.7399050027177194,315.027390868,281.06636322,4.073100000000002,3.4197000000000015,1,1,2,2,True
FC(F)(F)[C@]1(OC(=O)Nc2ccc(Cl)cc12)C#CC3CC3,[H]O[C@@](C#CC1CC1)(c1cccc(Cl)c1)C(F)(F)F,amide,0.7328090954055055,0.7772770610163746,315.027390868,274.03722728,4.073100000000002,3.503300000000001,1,1,2,1,True
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2CCC[C@H]2C(O)=O,[H]C1CCCN1C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)OCC,carboxylic_acid,0.6358354158694681,0.7412440724140712,376.19982199599997,332.2099927560001,1.6046,2.1513999999999998,2,1,5,4,True
CC1(C)S[C@@H]2[C@H](NC(=O)CCC[C@@H](N)C(O)=O)C(=O)N2[C@H]1C(O)=O,[H]C(N)CCCC(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,carboxylic_acid,0.43148892329816463,0.4599621029172718,359.115106392,315.12527715199997,-0.7996999999999965,-0.25289999999999774,4,3,6,5,True
CC1(C)S[C@@H]2[C@H](NC(=O)C34C[C@H]5C[C@H](CC(N)(C5)C3)C4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C34C[C@@H]5C[C@@H](CC(N)(C5)C3)C4)[C@H]2SC1(C)C,carboxylic_acid,0.614692741619305,0.7403330104789017,393.17222734399996,349.182398104,0.9158000000000006,1.4625999999999995,3,2,5,4,True
CC1(C)S[C@@H]2C(NC(=O)[C@H](NC(=O)C3=CNc4cccnc4C3=O)c5ccccc5)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)C(NC(=O)[C@H](NC(=O)c3c[nH]c4cccnc4c3=O)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,0.3497699619135252,0.4794635046631786,521.1369044559999,477.147075216,1.025899999999999,1.5726999999999993,4,3,7,6,True
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,[H]C1=C(Cl)CS[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N12,carboxylic_acid,0.672381193775388,0.818725899921002,367.039354608,323.04952536800005,0.6213000000000004,1.1665,3,2,5,4,True
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O,[H]C1=C(C)CS[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N12,carboxylic_acid,0.5597037383059921,0.712737982338146,363.08889164399994,319.099062404,0.15049999999999925,0.6956999999999995,4,3,6,5,True
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccccc3)C2=O)C(O)=O,[H]C1=C(C)CS[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N12,carboxylic_acid,0.6816125812503079,0.8166507348028096,347.0939770239999,303.10414778399996,0.44489999999999896,0.9900999999999993,3,2,5,4,True
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3ccccc3)C2=O)C(O)=O,[H]C1=C(COC(C)=O)CS[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N12,carboxylic_acid,0.5380777689033297,0.6376868434130613,390.0885572959999,346.098728056,0.5307999999999997,1.0759999999999996,2,1,6,5,True
Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)C(N)c4ccc(O)cc4)C3=O)C(O)=O)nn1,[H]C1=C(CSc2nnc(C)s2)CS[C@@H]2[C@H](NC(=O)C(N)c3ccc(O)cc3)C(=O)N12,carboxylic_acid,0.32470113125337624,0.4493887004551606,493.054831708,449.06500246800005,1.0828199999999997,1.6280199999999996,4,3,10,9,True
Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN4C=C(Cl)C(=O)C(=C4)Cl)C3=O)C(O)=O)nn1,[H]C1=C(CSc2nnc(C)s2)CS[C@@H]2[C@H](NC(=O)Cn3cc(Cl)c(=O)c(Cl)c3)C(=O)N12,carboxylic_acid,0.3927383647237274,0.4767881407779173,546.9612369399998,502.97140770000004,1.8459199999999998,2.39112,2,1,10,9,True
Cc1sc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)[C@H](O)c4ccccc4)C3=O)C(O)=O)nn1,[H]C1=C(CSc2nnc(C)s2)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,carboxylic_acid,0.39896703324328103,0.529986825758911,478.04393267599994,434.05410343600005,1.4108199999999997,1.9560199999999996,3,2,9,8,True
CC/C=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)COC(N)=O)/c3csc(N)n3,[H]C1=C(COC(N)=O)CS[C@@H]2[C@H](NC(=O)/C(=C\CC)c3csc(N)n3)C(=O)N12,carboxylic_acid,0.3347852681086321,0.468076704169135,453.077675328,409.08784608800005,0.3526000000000009,0.8977999999999997,4,3,9,8,True
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C2=O)C(O)=O,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,aromatic_chloro,0.552128666678342,0.5597037383059921,397.0499192919999,363.08889164399994,0.8038999999999996,0.15049999999999925,4,4,6,6,True
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C2=O)C(O)=O,[H]C1=C(C)CS[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)c(Cl)c3)C(=O)N12,carboxylic_acid,0.552128666678342,0.7127975673572369,397.0499192919999,353.060090052,0.8038999999999996,1.3490999999999993,4,3,6,5,True
CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)C)/c3csc(N)n3,[H]C1=C(C)CS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3csc(N)n3)C(=O)N12,carboxylic_acid,0.3525234585330688,0.4599698249158547,397.0514605800001,353.06163134000013,-0.16569999999999918,0.37949999999999984,3,2,9,8,True
OC(=O)C1=C(CS[C@@H]2[C@H](NC(=O)Cc3sccc3)C(=O)N12)CSc4[nH]ncn4,[H]C1=C(CSc2ncn[nH]2)CS[C@@H]2[C@H](NC(=O)Cc3cccs3)C(=O)N12,carboxylic_acid,0.4312611386699644,0.5707241556405196,437.02861696000014,393.0387877200001,0.9396,1.4848,3,2,8,7,True
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)c3c(C)onc3c4ccccc4Cl)C2=O)C(O)=O,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)c3c(-c4ccccc4)noc3C)[C@H]2SC1,aromatic_chloro,0.4594494953141591,0.488569067687213,491.0553985959999,457.09437094799995,2.21872,1.5653199999999998,2,2,8,8,True
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)c3c(C)onc3c4ccccc4Cl)C2=O)C(O)=O,[H]C1=C(COC(C)=O)CS[C@@H]2[C@H](NC(=O)c3c(-c4ccccc4Cl)noc3C)C(=O)N12,carboxylic_acid,0.4594494953141591,0.554995580411763,491.0553985959999,447.065569356,2.21872,2.7639200000000006,2,1,8,7,True
CC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3ccc(cc3)C4=NCCCN4)C2=O)C(O)=O,[H]C1=C(C)CS[C@@H]2[C@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)C(=O)N12,carboxylic_acid,0.612785111606462,0.783206255391206,414.13617618399996,370.1463469440001,0.7274999999999998,1.2726999999999997,3,2,6,5,True
COC1=C(N3C(SC1)C(NC(=O)C(N)C2C=CCC=C2)C3=O)C(O)=O,[H]C1=C(OC)CSC2C(NC(=O)C(N)C3C=CCC=C3)C(=O)N12,carboxylic_acid,0.45502167735603277,0.5758474335438794,365.10454170799994,321.114712468,-0.2114999999999992,0.3336999999999999,3,2,6,5,True
CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3cccc(N[S](C)(=O)=O)c3)C2=O)C(O)=O,[H]C1=C(C)CS[C@@H]2[C@H](NC(=O)[C@H](N)c3cccc(NS(C)(=O)=O)c3)C(=O)N12,carboxylic_acid,0.4432951407463039,0.6180899431147463,440.08242635999983,396.09259711999994,-0.18359999999999937,0.3616,4,3,7,6,True
CO/N=C(C(=O)N[C@H]1[C@H]2SCC=C(N2C1=O)C(O)=O)/c3csc(N)n3,[H]C1=CCS[C@@H]2[C@H](NC(=O)/C(=N\OC)c3csc(N)n3)C(=O)N12,carboxylic_acid,0.34831831323821205,0.4534757919448444,383.0358105160001,339.0459812760001,-0.5557999999999992,-0.010600000000000054,3,2,9,8,True
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3sccc3)C2=O)C(O)=O,[H]C1=C(COC(C)=O)CS[C@@H]2[C@H](NC(=O)Cc3cccs3)C(=O)N12,carboxylic_acid,0.5344806106940523,0.6352195702248411,396.0449782319999,352.055148992,0.5922999999999998,1.1375,2,1,7,6,True
COC(C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(Cl)c(Cl)c3,COC(C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1cccc(Cl)c1,aromatic_chloro,0.6924811967803256,0.73216450219432,432.031348036,398.070320388,2.3126000000000007,1.6592000000000007,2,2,5,5,True
COC(C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)c3ccc(Cl)c(Cl)c3,[H]C1N2C(=O)[C@@H](NC(=O)C(OC)c3ccc(Cl)c(Cl)c3)[C@H]2SC1(C)C,carboxylic_acid,0.6924811967803256,0.8050888531919999,432.031348036,388.04151879600005,2.3126000000000007,2.859400000000001,2,1,5,4,True
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C3(N)CCCCC3)[C@H]2SC1(C)C,carboxylic_acid,0.6356637725177712,0.7402536050040318,341.14092721599997,297.151097976,0.2797000000000011,0.8264999999999998,3,2,5,4,True
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,aromatic_chloro,0.660289548252613,0.7092649200190692,469.02659700399994,435.0655693559999,3.2021200000000016,2.5487200000000003,2,2,6,6,True
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,[H]C1N2C(=O)[C@@H](NC(=O)c3c(-c4c(Cl)cccc4Cl)noc3C)[C@H]2SC1(C)C,carboxylic_acid,0.660289548252613,0.7571796628452834,469.02659700399994,425.036767764,3.2021200000000016,3.7489200000000027,2,1,6,5,True
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CCC=CC3)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1(C)C,carboxylic_acid,0.49334333043711437,0.5963697649644156,351.12527715199997,307.135447912,0.22180000000000105,0.7685999999999998,3,2,5,4,True
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,aromatic_chloro,0.796446127712753,0.8447213053316852,383.06911344799994,349.1080857999999,3.9643000000000033,3.310900000000002,1,1,5,5,True
CC1(C)S[C@@H]2[C@H](NC(=O)C(Oc3ccccc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C(Oc3ccccc3)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,0.6891555578631614,0.8080075782831951,426.12494280399994,382.13511356400005,2.4383999999999997,2.9852000000000016,2,1,5,4,True
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)C(C)(C)Oc3ccc(Cl)cc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,CC(C)(Oc1ccccc1)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1,aromatic_chloro,0.43541104627471944,0.46473609789924475,545.1387342959999,511.17770664799997,2.9866,2.333199999999999,3,3,6,6,True
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)C(C)(C)Oc3ccc(Cl)cc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)C(C)(C)Oc3ccc(Cl)cc3)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,0.43541104627471944,0.5665783663749505,545.1387342959999,501.14890505600005,2.9866,3.533400000000002,3,2,6,5,True
C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)[C@H]3CCCO3,[H]C1=C([C@H]2CCCO2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,carboxylic_acid,0.7287201963811908,0.7303646175711959,285.06709358,241.07726434,0.37369999999999987,0.9188999999999998,2,1,5,4,True
CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](N=Cc3occc3)c4ccc(O)cc4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)[C@@H](N=Cc3ccco3)c3ccc(O)cc3)[C@H]2SC1(C)C,carboxylic_acid,0.4578255567800925,0.5943428863659945,443.115106392,399.125277152,1.7770999999999997,2.3239,3,2,7,6,True
CC(C)CC(OC(=O)c1occc1)C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C(CC(C)C)OC(=O)c3ccco3)[C@H]2SC1(C)C,carboxylic_acid,0.4979193798280595,0.6000250685913953,424.13042210799995,380.14059286800006,1.4827999999999997,2.0296,2,1,7,6,True
CC1CN(CCN1)c2cc3N(C=C(C(O)=O)C(=O)c3c(C)c2F)C4CC4,[H]c1cn(C2CC2)c2cc(N3CCNC(C)C3)c(F)c(C)c2c1=O,carboxylic_acid,0.8795000805170116,0.9254013037368604,359.164519784,315.17469054400004,2.28022,2.582020000000001,2,1,5,4,True
CC1CN(CCN1)c2cc3N(C=C(C(O)=O)C(=O)c3c(C)c2F)C4CC4,Cc1cc(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,fluoro_aromatic,0.8795000805170116,0.894641987940225,359.164519784,341.173941596,2.28022,2.14112,2,2,5,5,True
CC1(C)N[C@@H](C(=O)N1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccccc4,[H]C1N2C(=O)[C@@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)[C@H]2SC1(C)C,carboxylic_acid,0.7600947539567586,0.8327772759836747,389.14092721599997,345.151097976,1.4111,1.9578999999999995,2,1,5,4,True
CC1(C)S[C@@H]2[C@H](NC(=O)C(C)(C)Oc3ccccc3)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C(C)(C)Oc3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,0.7536791309380821,0.856100782006624,378.12494280399994,334.13511356400005,1.4756999999999998,2.0225,2,1,5,4,True
CNCC[C@@H](O)[C@@H]1C[C@@H](CN1)SC2=C(N3[C@H]([C@H]2C)[C@@H]([C@@H](C)O)C3=O)C(O)=O,[H]C1=C(S[C@@H]2CN[C@H]([C@H](O)CCNC)C2)[C@H](C)[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,carboxylic_acid,0.3488210945334691,0.48563175338154896,399.1827920279999,355.19296278799993,-0.42579999999999735,0.11940000000000156,5,4,7,6,True
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4,CCCCc1ncc(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,aromatic_chloro,0.44208017823980256,0.48094440977791775,422.16218703600015,388.20115938800006,4.2668000000000035,3.613400000000002,2,2,6,6,True
CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4,[H]c1c(Cl)nc(CCCC)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,hydroxyl,0.44208017823980256,0.49112050113805245,422.16218703600015,392.1516223520001,4.2668000000000035,4.774500000000004,2,1,6,5,True
CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,carboxylic_acid,0.48235981573967446,0.44083725375834026,325.14601259599993,281.156183356,1.4062000000000001,1.953,1,0,4,3,True
CC(CN(C)C)OC(C)(c1ccccc1)c2ccc(Cl)cc2,CC(CN(C)C)OC(C)(c1ccccc1)c1ccccc1,aromatic_chloro,0.7734982720618873,0.7965384335951564,317.154642068,283.19361442,4.570200000000004,3.916800000000003,0,0,2,2,True
CC1(C)SC2C(NC(=O)C(N=C)c3ccccc3)C(=O)N2C1C(O)=O,[H]C1N2C(=O)C(NC(=O)C(N=C)c3ccccc3)C2SC1(C)C,carboxylic_acid,0.6034786742232948,0.6777240543402739,361.10962708799997,317.119797848,1.0599999999999998,1.6067999999999998,2,1,5,4,True
COc1cccc(OC)c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)c3c(OC)cccc3OC)[C@H]2SC1(C)C,carboxylic_acid,0.7328552661597635,0.844093970856306,380.1042073599999,336.11437812,0.9490999999999996,1.4958999999999998,2,1,6,5,True
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)[S](C)(=O)=O)c4ccccc4)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,0.4125553337107078,0.5613453477947395,539.11445476,495.12462552,-0.23379999999999784,0.3130000000000015,3,2,8,7,True
CC1(C)NC(C(=O)[NH+]1[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4ccc(O)cc4,[H]C1N2C(=O)[C@@H]([NH+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)[C@H]2SC1(C)C,carboxylic_acid,0.510173653528334,0.6578362047263171,406.1431182880899,362.15328904809,-0.3003999999999978,0.24640000000000156,4,3,6,5,True
CO\N=C(C(=O)NC1[C@H](C)N(OCC(O)=O)C1=O)\c2csc(N)n2,[H]CON1C(=O)C(NC(=O)/C(=N\OC)c2csc(N)n2)[C@@H]1C,carboxylic_acid,0.31217409054233125,0.4235079656989618,357.0743042000001,313.0844749600001,-1.1924999999999983,-0.6472999999999995,3,2,9,8,True
CC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,[H]C1N2C(=O)C(NC(=O)C(C)Oc3ccccc3)C2SC1(C)C,carboxylic_acid,0.7594682915498,0.8568855701122259,364.10929273999994,320.11946350000005,1.0856,1.6323999999999999,2,1,5,4,True
Cc1cnn(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,Cc1cnn(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,aromatic_chloro,0.6678601114741575,0.7137251100928017,468.0425814159999,434.08155376799994,2.7328200000000002,2.0794199999999994,2,2,6,6,True
Cc1cnn(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,[H]C1N2C(=O)[C@@H](NC(=O)c3c(C)cnn3-c3c(Cl)cccc3Cl)[C@H]2SC1(C)C,carboxylic_acid,0.6678601114741575,0.7670365449587098,468.0425814159999,424.052752176,2.7328200000000002,3.279620000000002,2,1,6,5,True
CCC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(O)=O,[H]C1N2C(=O)C(NC(=O)C(CC)Oc3ccccc3)C2SC1(C)C,carboxylic_acid,0.7281454972962288,0.8372042104653846,378.12494280399994,334.13511356400005,1.4756999999999998,2.0225,2,1,5,4,True
CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(O)=O)C(=O)N2[C@H]1C(O)=O,[H]c1nc2ccccc2nc1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,carboxylic_acid,0.6079675657345023,0.7690268627232788,416.07905523199986,372.08922599199997,0.5732999999999998,0.8750999999999998,3,2,7,6,True
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(cc3)C4=NCCCN4)c5ccccc5)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)[C@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)[C@H]2SC1(C)C,carboxylic_acid,0.3656315013365468,0.49983754747148995,549.204590092,505.2147608520001,1.4582000000000004,2.0049999999999994,4,3,7,6,True
COC1CCCC2C3C(C(C)O)C(=O)N3C(=C12)C([O-])=O,[H]C1=C2C(OC)CCCC2C2C(C(C)O)C(=O)N12,carboxylic_acid,0.6715868563951445,0.7261360976184822,280.11904625591,237.136493468,-0.973099999999999,0.9068,1,1,5,3,True
CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)[S](O)(=O)=O)C(=O)N2[C@H]1C(O)=O,[H]C1N2C(=O)[C@@H](NC(=O)C(c3ccccc3)S(=O)(=O)O)[C@H]2SC1(C)C,carboxylic_acid,0.4598043153310999,0.5999891563210448,414.05554291599987,370.065713676,0.2472000000000002,0.7939999999999998,3,2,6,5,True
C[C@@H](O)[C@@H]1[C@H]2SC(=C(N2C1=O)C(O)=O)SC3CC[S](=O)C3,[H]C1=C(SC2CCS(=O)C2)S[C@@H]2[C@@H]([C@@H](C)O)C(=O)N12,carboxylic_acid,0.7097496186285568,0.7869318302599507,349.01123558000006,305.02140634,0.40640000000000004,0.9516,2,1,6,5,True
